customer_id,product_id,product_title,review_headline,review_body,star_rating,helpful_votes,total_votes,verified_purchase,review_date
CUST00086,PROD8,Screen Protector,Broke after one week.,"Perfect! Will buy again. Waste of money, poor quality.",4,28,11,N,2023-04-01
CUST00116,PROD10,Power Bank,Amazing product! Highly recommend!,Good value for money. Broke after one week.,5,28,22,N,2023-06-11
CUST00099,PROD10,Wireless Earbuds,"Great quality, fast shipping.","Not as described, disappointed. Waste of money, poor quality.",3,25,69,N,2023-07-26
CUST00057,PROD7,Wireless Earbuds,"Works well, very satisfied.","Good value for money. Works well, very satisfied.",3,42,55,N,2023-06-07
CUST00128,PROD1,Wireless Earbuds,"Works well, very satisfied.",Good value for money. Good value for money.,1,17,19,N,2022-01-16
CUST00102,PROD6,Power Bank,Broke after one week.,"Great quality, fast shipping. Exactly what I needed!",5,32,71,Y,2022-11-15
CUST00004,PROD7,Webcam,"Not as described, disappointed.","Not as described, disappointed. Amazing product! Highly recommend!",2,7,10,N,2022-01-09
CUST00109,PROD6,Keyboard,Good value for money.,"Waste of money, poor quality. Perfect! Will buy again.",3,38,75,Y,2022-06-13
CUST00001,PROD6,Monitor Arm,"Works well, very satisfied.","Decent, but could be better. Exactly what I needed!",4,42,37,Y,2023-06-22
CUST00011,PROD10,Laptop Stand,"Works well, very satisfied.","Waste of money, poor quality. Amazing product! Highly recommend!",5,27,37,Y,2023-02-12
CUST00016,PROD10,Monitor Arm,Broke after one week.,"Waste of money, poor quality. Perfect! Will buy again.",5,38,20,N,2023-05-21
CUST00176,PROD2,Monitor Arm,Broke after one week.,"Works well, very satisfied. Decent, but could be better.",4,31,14,N,2022-02-27
CUST00196,PROD6,Keyboard,"Great quality, fast shipping.","Works well, very satisfied. Decent, but could be better.",4,28,31,N,2023-07-22
CUST00061,PROD10,Webcam,Amazing product! Highly recommend!,"Good value for money. Waste of money, poor quality.",4,11,48,N,2022-05-31
CUST00163,PROD6,Keyboard,Exactly what I needed!,"Waste of money, poor quality. Not as described, disappointed.",4,43,87,Y,2022-05-18
CUST00163,PROD10,Wireless Earbuds,"Waste of money, poor quality.","Waste of money, poor quality. Decent, but could be better.",3,17,99,Y,2022-12-08
CUST00153,PROD5,Webcam,"Not as described, disappointed.","Works well, very satisfied. Waste of money, poor quality.",4,33,31,N,2022-10-04
CUST00115,PROD8,Monitor Arm,Good value for money.,"Great quality, fast shipping. Decent, but could be better.",3,25,26,Y,2023-07-09
CUST00124,PROD8,Laptop Stand,"Great quality, fast shipping.",Exactly what I needed! Good value for money.,5,7,94,Y,2022-09-19
CUST00135,PROD9,Power Bank,Broke after one week.,Exactly what I needed! Exactly what I needed!,3,33,58,Y,2022-05-14
CUST00069,PROD6,Phone Case,Amazing product! Highly recommend!,"Not as described, disappointed. Broke after one week.",2,4,78,Y,2022-01-23
CUST00041,PROD9,Phone Case,"Decent, but could be better.","Exactly what I needed! Great quality, fast shipping.",4,26,26,N,2023-07-29
CUST00075,PROD3,Keyboard,Amazing product! Highly recommend!,"Works well, very satisfied. Works well, very satisfied.",3,22,97,N,2023-11-04
CUST00003,PROD5,Screen Protector,"Works well, very satisfied.",Perfect! Will buy again. Good value for money.,5,4,11,Y,2022-01-02
CUST00160,PROD3,Keyboard,"Waste of money, poor quality.",Amazing product! Highly recommend! Exactly what I needed!,5,33,70,Y,2023-01-15
CUST00124,PROD7,Mouse,Broke after one week.,"Perfect! Will buy again. Not as described, disappointed.",4,46,77,N,2022-11-29
CUST00079,PROD10,Mouse,Broke after one week.,Exactly what I needed! Good value for money.,3,1,4,N,2023-01-06
CUST00096,PROD2,USB Cable,"Not as described, disappointed.","Amazing product! Highly recommend! Great quality, fast shipping.",4,33,13,N,2022-04-14
CUST00012,PROD7,Screen Protector,Exactly what I needed!,"Not as described, disappointed. Perfect! Will buy again.",3,4,59,N,2023-07-06
CUST00180,PROD6,Power Bank,Good value for money.,"Perfect! Will buy again. Great quality, fast shipping.",4,6,100,N,2022-11-19
CUST00187,PROD1,Power Bank,"Works well, very satisfied.",Exactly what I needed! Good value for money.,2,36,74,Y,2022-04-24
CUST00079,PROD3,Mouse,"Not as described, disappointed.","Amazing product! Highly recommend! Great quality, fast shipping.",5,34,15,Y,2022-01-24
CUST00109,PROD7,Monitor Arm,"Waste of money, poor quality.","Works well, very satisfied. Not as described, disappointed.",1,46,97,Y,2022-08-13
CUST00161,PROD3,Monitor Arm,Exactly what I needed!,"Great quality, fast shipping. Decent, but could be better.",3,13,58,N,2023-10-11
CUST00034,PROD10,Phone Case,Perfect! Will buy again.,Amazing product! Highly recommend! Amazing product! Highly recommend!,2,45,75,Y,2022-05-19
CUST00159,PROD4,Monitor Arm,"Decent, but could be better.",Perfect! Will buy again. Exactly what I needed!,4,26,20,Y,2022-02-26
CUST00193,PROD10,Keyboard,Exactly what I needed!,Exactly what I needed! Broke after one week.,2,27,2,N,2023-08-05
CUST00099,PROD2,Wireless Earbuds,Broke after one week.,"Works well, very satisfied. Perfect! Will buy again.",4,10,48,Y,2022-11-21
CUST00123,PROD2,Wireless Earbuds,"Decent, but could be better.",Perfect! Will buy again. Amazing product! Highly recommend!,3,29,66,Y,2022-03-26
CUST00116,PROD2,Power Bank,Good value for money.,"Works well, very satisfied. Waste of money, poor quality.",4,43,87,N,2023-01-16
CUST00135,PROD2,Screen Protector,"Decent, but could be better.",Exactly what I needed! Amazing product! Highly recommend!,3,43,38,N,2023-10-11
CUST00016,PROD10,Webcam,"Decent, but could be better.","Good value for money. Not as described, disappointed.",4,5,30,N,2022-08-24
CUST00010,PROD1,Wireless Earbuds,Exactly what I needed!,"Works well, very satisfied. Decent, but could be better.",4,47,46,Y,2023-02-04
CUST00065,PROD6,Laptop Stand,"Decent, but could be better.","Not as described, disappointed. Decent, but could be better.",5,15,65,Y,2022-10-22
CUST00125,PROD4,Laptop Stand,"Great quality, fast shipping.",Broke after one week. Perfect! Will buy again.,3,33,15,Y,2022-04-24
CUST00193,PROD6,Wireless Earbuds,Good value for money.,Amazing product! Highly recommend! Broke after one week.,3,50,41,N,2022-06-03
CUST00049,PROD10,Monitor Arm,"Not as described, disappointed.","Waste of money, poor quality. Great quality, fast shipping.",5,12,7,N,2023-05-19
CUST00103,PROD10,Power Bank,"Not as described, disappointed.","Broke after one week. Decent, but could be better.",3,34,61,N,2023-08-28
CUST00056,PROD4,USB Cable,"Decent, but could be better.","Works well, very satisfied. Exactly what I needed!",3,39,2,Y,2023-12-22
CUST00105,PROD2,Wireless Earbuds,Exactly what I needed!,"Great quality, fast shipping. Amazing product! Highly recommend!",5,19,51,N,2022-03-13
CUST00097,PROD5,Mouse,"Great quality, fast shipping.","Great quality, fast shipping. Exactly what I needed!",2,23,47,Y,2023-05-26
CUST00019,PROD1,Mouse,"Waste of money, poor quality.","Decent, but could be better. Perfect! Will buy again.",4,5,51,Y,2022-08-27
CUST00050,PROD9,Power Bank,Good value for money.,Exactly what I needed! Amazing product! Highly recommend!,4,38,8,Y,2022-07-22
CUST00198,PROD2,USB Cable,Perfect! Will buy again.,"Amazing product! Highly recommend! Not as described, disappointed.",4,24,41,N,2022-11-12
CUST00167,PROD6,Wireless Earbuds,"Works well, very satisfied.","Amazing product! Highly recommend! Great quality, fast shipping.",3,44,25,Y,2022-04-28
CUST00037,PROD1,Monitor Arm,Exactly what I needed!,"Great quality, fast shipping. Not as described, disappointed.",4,2,86,N,2023-03-14
CUST00189,PROD10,Mouse,Amazing product! Highly recommend!,"Exactly what I needed! Great quality, fast shipping.",3,5,67,N,2022-08-21
CUST00077,PROD9,Keyboard,Broke after one week.,"Exactly what I needed! Great quality, fast shipping.",4,19,36,N,2022-12-23
CUST00114,PROD4,Mouse,"Decent, but could be better.","Decent, but could be better. Exactly what I needed!",5,18,95,N,2022-07-01
CUST00165,PROD2,Screen Protector,"Waste of money, poor quality.","Great quality, fast shipping. Not as described, disappointed.",4,31,22,Y,2022-04-18
CUST00181,PROD4,Keyboard,Broke after one week.,"Amazing product! Highly recommend! Waste of money, poor quality.",3,0,42,Y,2023-08-22
CUST00100,PROD7,Monitor Arm,Amazing product! Highly recommend!,"Decent, but could be better. Not as described, disappointed.",4,2,69,Y,2023-08-25
CUST00085,PROD2,Power Bank,"Works well, very satisfied.","Works well, very satisfied. Amazing product! Highly recommend!",3,46,2,N,2023-08-05
CUST00041,PROD10,USB Cable,Broke after one week.,"Decent, but could be better. Great quality, fast shipping.",3,5,28,N,2023-09-28
CUST00156,PROD4,Wireless Earbuds,Amazing product! Highly recommend!,"Great quality, fast shipping. Works well, very satisfied.",2,12,16,Y,2023-03-05
CUST00034,PROD9,Monitor Arm,Exactly what I needed!,"Great quality, fast shipping. Waste of money, poor quality.",4,17,99,Y,2022-12-08
CUST00157,PROD10,Laptop Stand,"Decent, but could be better.",Good value for money. Broke after one week.,4,30,83,N,2023-05-01
CUST00042,PROD3,Mouse,"Works well, very satisfied.","Perfect! Will buy again. Decent, but could be better.",5,26,32,Y,2022-02-10
CUST00192,PROD6,Wireless Earbuds,Exactly what I needed!,"Waste of money, poor quality. Waste of money, poor quality.",2,6,98,N,2022-11-26
CUST00180,PROD7,Mouse,Perfect! Will buy again.,Good value for money. Exactly what I needed!,5,20,52,Y,2022-10-23
CUST00194,PROD3,Wireless Earbuds,Good value for money.,"Exactly what I needed! Not as described, disappointed.",3,5,96,Y,2023-02-12
CUST00054,PROD10,Screen Protector,"Not as described, disappointed.",Perfect! Will buy again. Amazing product! Highly recommend!,4,32,69,Y,2022-04-14
CUST00066,PROD5,Laptop Stand,Amazing product! Highly recommend!,Broke after one week. Good value for money.,2,5,36,Y,2023-04-01
CUST00106,PROD6,Monitor Arm,"Great quality, fast shipping.","Decent, but could be better. Great quality, fast shipping.",5,8,56,Y,2022-02-06
CUST00027,PROD3,Webcam,Broke after one week.,"Works well, very satisfied. Decent, but could be better.",1,17,38,N,2022-04-18
CUST00110,PROD8,Power Bank,Exactly what I needed!,Perfect! Will buy again. Broke after one week.,3,46,81,Y,2023-12-01
CUST00196,PROD2,Screen Protector,Amazing product! Highly recommend!,Amazing product! Highly recommend! Amazing product! Highly recommend!,3,3,26,N,2023-08-09
CUST00066,PROD5,Webcam,Exactly what I needed!,"Great quality, fast shipping. Broke after one week.",4,44,19,Y,2023-12-28
CUST00091,PROD10,USB Cable,Broke after one week.,"Works well, very satisfied. Perfect! Will buy again.",4,43,35,N,2023-12-15
CUST00194,PROD1,Webcam,Broke after one week.,"Broke after one week. Works well, very satisfied.",4,24,66,N,2023-11-24
CUST00200,PROD1,USB Cable,"Works well, very satisfied.","Not as described, disappointed. Amazing product! Highly recommend!",3,42,79,Y,2023-07-07
CUST00190,PROD2,Power Bank,"Decent, but could be better.","Perfect! Will buy again. Decent, but could be better.",4,35,20,N,2022-05-14
CUST00185,PROD6,USB Cable,Broke after one week.,"Exactly what I needed! Waste of money, poor quality.",4,24,88,N,2023-06-07
CUST00117,PROD7,Keyboard,Perfect! Will buy again.,"Waste of money, poor quality. Not as described, disappointed.",5,37,45,N,2022-09-01
CUST00062,PROD4,Phone Case,Exactly what I needed!,"Broke after one week. Decent, but could be better.",2,13,16,Y,2023-08-05
CUST00131,PROD3,Screen Protector,"Not as described, disappointed.","Good value for money. Waste of money, poor quality.",4,46,7,Y,2022-07-19
CUST00200,PROD1,Screen Protector,"Waste of money, poor quality.","Great quality, fast shipping. Works well, very satisfied.",4,3,19,Y,2022-01-12
CUST00033,PROD1,Power Bank,"Works well, very satisfied.","Broke after one week. Works well, very satisfied.",5,32,37,N,2022-01-20
CUST00079,PROD2,Mouse,"Not as described, disappointed.",Perfect! Will buy again. Perfect! Will buy again.,4,50,98,Y,2022-08-19
CUST00074,PROD4,Wireless Earbuds,"Decent, but could be better.","Decent, but could be better. Broke after one week.",5,37,47,N,2023-01-11
CUST00071,PROD4,Laptop Stand,Exactly what I needed!,Perfect! Will buy again. Perfect! Will buy again.,4,41,75,Y,2023-02-11
CUST00007,PROD8,USB Cable,Exactly what I needed!,"Great quality, fast shipping. Good value for money.",4,36,74,N,2022-03-09
CUST00193,PROD2,Wireless Earbuds,Exactly what I needed!,"Perfect! Will buy again. Works well, very satisfied.",3,18,6,Y,2022-08-10
CUST00198,PROD3,Keyboard,Amazing product! Highly recommend!,Perfect! Will buy again. Good value for money.,2,23,20,N,2023-05-07
CUST00095,PROD5,Keyboard,Exactly what I needed!,"Works well, very satisfied. Great quality, fast shipping.",5,10,45,N,2023-06-25
CUST00066,PROD7,Power Bank,"Great quality, fast shipping.","Waste of money, poor quality. Not as described, disappointed.",4,46,61,Y,2023-05-05
CUST00164,PROD3,Keyboard,"Waste of money, poor quality.","Good value for money. Works well, very satisfied.",5,18,46,N,2022-01-27
CUST00008,PROD9,Screen Protector,"Works well, very satisfied.",Amazing product! Highly recommend! Good value for money.,4,7,80,N,2022-10-03
CUST00135,PROD9,Laptop Stand,Amazing product! Highly recommend!,"Broke after one week. Great quality, fast shipping.",4,5,1,N,2022-04-13
CUST00104,PROD9,Monitor Arm,Exactly what I needed!,"Great quality, fast shipping. Decent, but could be better.",4,48,82,Y,2023-06-29
CUST00112,PROD3,Phone Case,"Great quality, fast shipping.","Decent, but could be better. Waste of money, poor quality.",4,33,44,N,2023-06-20
CUST00167,PROD2,Wireless Earbuds,"Not as described, disappointed.","Decent, but could be better. Exactly what I needed!",5,44,22,N,2022-02-07
CUST00013,PROD3,Keyboard,"Decent, but could be better.","Amazing product! Highly recommend! Not as described, disappointed.",3,34,58,Y,2023-02-17
CUST00099,PROD8,Phone Case,Broke after one week.,Broke after one week. Broke after one week.,3,10,47,N,2022-07-10
CUST00082,PROD1,Mouse,Perfect! Will buy again.,"Decent, but could be better. Good value for money.",5,7,52,N,2023-03-06
CUST00150,PROD8,Screen Protector,Exactly what I needed!,"Decent, but could be better. Great quality, fast shipping.",4,33,58,N,2022-04-25
CUST00025,PROD1,Mouse,Exactly what I needed!,"Broke after one week. Great quality, fast shipping.",4,41,29,Y,2022-02-13
CUST00002,PROD5,USB Cable,"Waste of money, poor quality.","Works well, very satisfied. Works well, very satisfied.",4,34,8,N,2022-05-12
CUST00163,PROD1,USB Cable,Amazing product! Highly recommend!,"Works well, very satisfied. Great quality, fast shipping.",4,50,54,Y,2022-10-01
CUST00130,PROD9,USB Cable,Good value for money.,"Amazing product! Highly recommend! Great quality, fast shipping.",2,48,41,Y,2023-10-12
CUST00179,PROD7,Screen Protector,"Waste of money, poor quality.","Broke after one week. Great quality, fast shipping.",4,25,82,Y,2022-02-22
CUST00140,PROD9,USB Cable,"Great quality, fast shipping.","Great quality, fast shipping. Perfect! Will buy again.",3,17,77,Y,2022-12-13
CUST00096,PROD9,Monitor Arm,"Great quality, fast shipping.","Broke after one week. Not as described, disappointed.",4,37,84,N,2022-07-15
CUST00019,PROD8,Screen Protector,"Not as described, disappointed.","Perfect! Will buy again. Great quality, fast shipping.",2,36,55,N,2023-12-03
CUST00130,PROD3,Monitor Arm,"Waste of money, poor quality.","Broke after one week. Great quality, fast shipping.",4,49,96,N,2022-06-27
CUST00020,PROD6,Webcam,Broke after one week.,Good value for money. Good value for money.,4,11,74,Y,2022-04-13
CUST00132,PROD3,Webcam,Amazing product! Highly recommend!,"Great quality, fast shipping. Perfect! Will buy again.",5,48,43,Y,2023-05-12
CUST00003,PROD1,Laptop Stand,Perfect! Will buy again.,"Amazing product! Highly recommend! Works well, very satisfied.",5,16,48,Y,2022-02-17
CUST00044,PROD6,USB Cable,"Great quality, fast shipping.","Not as described, disappointed. Broke after one week.",3,12,55,N,2023-05-27
CUST00071,PROD7,Phone Case,Exactly what I needed!,Good value for money. Exactly what I needed!,5,8,5,N,2023-06-20
CUST00150,PROD5,Keyboard,Amazing product! Highly recommend!,"Exactly what I needed! Decent, but could be better.",5,45,74,N,2023-10-15
CUST00118,PROD8,Monitor Arm,Amazing product! Highly recommend!,Exactly what I needed! Good value for money.,4,24,36,Y,2022-09-30
CUST00081,PROD7,Monitor Arm,"Great quality, fast shipping.","Works well, very satisfied. Good value for money.",3,49,63,Y,2023-03-15
CUST00197,PROD3,USB Cable,"Works well, very satisfied.","Waste of money, poor quality. Works well, very satisfied.",5,21,4,N,2022-04-27
CUST00148,PROD9,Mouse,Good value for money.,Broke after one week. Perfect! Will buy again.,5,18,6,N,2023-12-10
CUST00037,PROD3,Screen Protector,"Great quality, fast shipping.","Decent, but could be better. Waste of money, poor quality.",5,9,71,Y,2023-10-22
CUST00010,PROD7,USB Cable,Exactly what I needed!,"Exactly what I needed! Not as described, disappointed.",2,42,76,N,2023-10-03
CUST00121,PROD6,Phone Case,Good value for money.,"Decent, but could be better. Not as described, disappointed.",5,49,66,N,2022-05-10
CUST00147,PROD8,Wireless Earbuds,Amazing product! Highly recommend!,"Not as described, disappointed. Perfect! Will buy again.",4,12,34,N,2023-03-27
CUST00194,PROD7,Keyboard,Exactly what I needed!,"Good value for money. Great quality, fast shipping.",5,20,93,Y,2023-07-08
CUST00059,PROD2,Phone Case,Broke after one week.,Exactly what I needed! Exactly what I needed!,5,14,29,N,2022-08-12
CUST00010,PROD2,Mouse,"Not as described, disappointed.","Exactly what I needed! Waste of money, poor quality.",2,32,90,Y,2023-04-15
CUST00026,PROD3,Screen Protector,Perfect! Will buy again.,"Waste of money, poor quality. Amazing product! Highly recommend!",2,45,18,Y,2023-11-27
CUST00119,PROD1,Power Bank,Amazing product! Highly recommend!,Broke after one week. Broke after one week.,5,29,54,Y,2023-01-27
CUST00040,PROD5,Monitor Arm,Amazing product! Highly recommend!,"Exactly what I needed! Great quality, fast shipping.",2,26,1,N,2022-03-14
CUST00184,PROD9,Screen Protector,"Great quality, fast shipping.",Broke after one week. Amazing product! Highly recommend!,5,8,81,N,2022-01-04
CUST00189,PROD6,USB Cable,"Not as described, disappointed.","Waste of money, poor quality. Not as described, disappointed.",5,15,51,N,2023-12-02
CUST00132,PROD1,Laptop Stand,"Works well, very satisfied.","Amazing product! Highly recommend! Works well, very satisfied.",3,0,67,Y,2022-06-04
CUST00131,PROD9,Keyboard,Good value for money.,"Works well, very satisfied. Waste of money, poor quality.",3,3,37,N,2023-10-20
CUST00018,PROD5,Laptop Stand,"Not as described, disappointed.","Waste of money, poor quality. Works well, very satisfied.",5,13,56,N,2022-08-26
CUST00196,PROD10,Power Bank,"Works well, very satisfied.","Waste of money, poor quality. Amazing product! Highly recommend!",3,4,55,Y,2022-05-06
CUST00056,PROD1,Mouse,Perfect! Will buy again.,Good value for money. Amazing product! Highly recommend!,2,32,2,Y,2023-05-16
CUST00067,PROD3,Monitor Arm,"Works well, very satisfied.","Not as described, disappointed. Exactly what I needed!",5,29,45,Y,2022-12-27
CUST00113,PROD1,Screen Protector,"Decent, but could be better.","Great quality, fast shipping. Waste of money, poor quality.",4,6,47,N,2022-06-22
CUST00037,PROD3,Laptop Stand,"Great quality, fast shipping.","Good value for money. Decent, but could be better.",4,0,8,Y,2022-09-22
CUST00111,PROD6,Wireless Earbuds,Amazing product! Highly recommend!,"Works well, very satisfied. Not as described, disappointed.",5,49,84,Y,2023-02-16
CUST00182,PROD5,USB Cable,Good value for money.,"Broke after one week. Works well, very satisfied.",4,34,1,N,2023-01-20
CUST00176,PROD1,Keyboard,"Decent, but could be better.","Waste of money, poor quality. Not as described, disappointed.",2,4,60,N,2022-11-27
CUST00170,PROD1,Power Bank,"Waste of money, poor quality.",Amazing product! Highly recommend! Good value for money.,1,28,67,N,2022-01-22
CUST00029,PROD7,Mouse,"Not as described, disappointed.","Waste of money, poor quality. Decent, but could be better.",2,20,50,Y,2023-09-15
CUST00067,PROD8,Mouse,"Waste of money, poor quality.","Waste of money, poor quality. Broke after one week.",4,42,69,Y,2023-10-22
CUST00051,PROD7,Phone Case,Perfect! Will buy again.,"Good value for money. Decent, but could be better.",5,47,72,N,2022-10-07
CUST00188,PROD5,Webcam,"Works well, very satisfied.",Amazing product! Highly recommend! Broke after one week.,1,33,68,N,2022-02-10
CUST00128,PROD7,Wireless Earbuds,"Decent, but could be better.","Great quality, fast shipping. Amazing product! Highly recommend!",5,50,11,Y,2023-12-30
CUST00021,PROD9,Screen Protector,Good value for money.,"Exactly what I needed! Works well, very satisfied.",5,14,83,N,2023-02-01
CUST00074,PROD6,Phone Case,Amazing product! Highly recommend!,"Great quality, fast shipping. Waste of money, poor quality.",2,34,89,Y,2023-10-13
CUST00058,PROD2,Screen Protector,"Great quality, fast shipping.",Perfect! Will buy again. Good value for money.,5,44,74,N,2023-07-23
CUST00092,PROD2,Laptop Stand,"Not as described, disappointed.","Great quality, fast shipping. Decent, but could be better.",1,27,15,Y,2022-09-22
CUST00108,PROD3,Screen Protector,Amazing product! Highly recommend!,Broke after one week. Perfect! Will buy again.,4,46,21,N,2023-10-11
CUST00127,PROD3,Laptop Stand,"Waste of money, poor quality.","Exactly what I needed! Decent, but could be better.",4,16,21,N,2022-12-19
CUST00127,PROD3,Screen Protector,"Works well, very satisfied.","Perfect! Will buy again. Decent, but could be better.",4,28,71,Y,2023-06-02
CUST00156,PROD6,USB Cable,"Waste of money, poor quality.",Perfect! Will buy again. Exactly what I needed!,5,39,3,Y,2023-02-25
CUST00165,PROD3,Wireless Earbuds,Good value for money.,Broke after one week. Good value for money.,3,26,60,Y,2022-08-05
CUST00026,PROD4,Laptop Stand,Exactly what I needed!,"Perfect! Will buy again. Decent, but could be better.",3,15,89,N,2023-01-15
CUST00107,PROD6,Monitor Arm,"Not as described, disappointed.","Perfect! Will buy again. Works well, very satisfied.",1,48,34,Y,2022-10-06
CUST00040,PROD9,Mouse,"Decent, but could be better.","Waste of money, poor quality. Waste of money, poor quality.",4,7,18,Y,2022-09-02
CUST00150,PROD5,Power Bank,Good value for money.,Exactly what I needed! Amazing product! Highly recommend!,1,29,48,N,2022-09-18
CUST00013,PROD5,Laptop Stand,"Decent, but could be better.","Exactly what I needed! Works well, very satisfied.",5,26,78,Y,2023-10-04
CUST00063,PROD7,Phone Case,"Decent, but could be better.",Exactly what I needed! Perfect! Will buy again.,3,47,71,Y,2022-02-28
CUST00171,PROD3,Webcam,"Great quality, fast shipping.","Waste of money, poor quality. Good value for money.",4,26,32,N,2023-07-15
CUST00130,PROD3,Phone Case,Broke after one week.,"Broke after one week. Waste of money, poor quality.",4,44,2,Y,2022-12-24
CUST00194,PROD10,Mouse,Perfect! Will buy again.,"Great quality, fast shipping. Amazing product! Highly recommend!",4,38,28,N,2023-03-09
CUST00196,PROD3,Keyboard,"Not as described, disappointed.","Waste of money, poor quality. Not as described, disappointed.",4,5,4,Y,2023-07-02
CUST00042,PROD7,Phone Case,Broke after one week.,"Great quality, fast shipping. Amazing product! Highly recommend!",5,19,22,Y,2022-02-01
CUST00185,PROD6,Mouse,Perfect! Will buy again.,"Waste of money, poor quality. Decent, but could be better.",4,27,15,N,2022-04-06
CUST00147,PROD8,Laptop Stand,"Waste of money, poor quality.","Waste of money, poor quality. Decent, but could be better.",5,21,75,N,2023-03-14
CUST00151,PROD8,USB Cable,Perfect! Will buy again.,"Decent, but could be better. Broke after one week.",4,47,15,N,2022-09-13
CUST00052,PROD5,Power Bank,"Great quality, fast shipping.","Exactly what I needed! Great quality, fast shipping.",5,35,61,Y,2022-10-09
CUST00125,PROD9,Mouse,"Waste of money, poor quality.","Decent, but could be better. Amazing product! Highly recommend!",4,8,9,Y,2023-12-02
CUST00078,PROD8,Monitor Arm,Amazing product! Highly recommend!,"Exactly what I needed! Not as described, disappointed.",3,46,29,Y,2023-12-25
CUST00021,PROD7,Mouse,Exactly what I needed!,"Works well, very satisfied. Perfect! Will buy again.",2,37,67,Y,2022-07-28
CUST00143,PROD1,Screen Protector,Perfect! Will buy again.,"Decent, but could be better. Works well, very satisfied.",5,28,5,Y,2023-01-12
CUST00103,PROD4,USB Cable,"Waste of money, poor quality.","Works well, very satisfied. Waste of money, poor quality.",4,15,71,Y,2023-01-24
CUST00121,PROD10,Wireless Earbuds,Perfect! Will buy again.,Good value for money. Broke after one week.,4,9,67,N,2023-04-09
CUST00118,PROD3,Keyboard,Good value for money.,"Waste of money, poor quality. Decent, but could be better.",4,6,19,Y,2023-07-13
CUST00108,PROD8,Screen Protector,"Great quality, fast shipping.","Great quality, fast shipping. Exactly what I needed!",4,29,91,N,2023-04-23
CUST00149,PROD4,Screen Protector,"Not as described, disappointed.",Exactly what I needed! Amazing product! Highly recommend!,2,0,43,N,2023-01-25
CUST00103,PROD4,Wireless Earbuds,Exactly what I needed!,"Amazing product! Highly recommend! Not as described, disappointed.",4,35,96,Y,2023-08-24
CUST00054,PROD10,Power Bank,Exactly what I needed!,"Works well, very satisfied. Broke after one week.",1,2,86,N,2022-05-03
CUST00031,PROD2,Keyboard,Amazing product! Highly recommend!,"Exactly what I needed! Works well, very satisfied.",2,26,1,Y,2022-10-09
CUST00102,PROD7,Screen Protector,Exactly what I needed!,Exactly what I needed! Exactly what I needed!,3,13,55,Y,2022-11-23
CUST00117,PROD6,Webcam,Broke after one week.,"Amazing product! Highly recommend! Not as described, disappointed.",5,45,44,N,2023-10-09
CUST00004,PROD10,Keyboard,Perfect! Will buy again.,Good value for money. Amazing product! Highly recommend!,2,14,55,Y,2023-04-30
CUST00019,PROD6,Laptop Stand,"Waste of money, poor quality.","Good value for money. Not as described, disappointed.",1,47,16,N,2022-11-13
CUST00065,PROD10,Phone Case,Exactly what I needed!,"Amazing product! Highly recommend! Decent, but could be better.",4,27,94,N,2023-10-25
CUST00011,PROD1,Power Bank,Exactly what I needed!,"Great quality, fast shipping. Works well, very satisfied.",4,39,28,N,2023-12-12
CUST00196,PROD4,Monitor Arm,Amazing product! Highly recommend!,"Amazing product! Highly recommend! Decent, but could be better.",4,15,7,N,2023-08-18
CUST00015,PROD3,Mouse,Exactly what I needed!,Exactly what I needed! Perfect! Will buy again.,5,32,41,N,2023-02-26
CUST00088,PROD6,USB Cable,Exactly what I needed!,"Waste of money, poor quality. Exactly what I needed!",3,38,63,Y,2023-11-03
CUST00143,PROD4,Laptop Stand,Perfect! Will buy again.,"Works well, very satisfied. Broke after one week.",5,46,63,N,2023-06-01
CUST00060,PROD3,Monitor Arm,Amazing product! Highly recommend!,Exactly what I needed! Broke after one week.,3,1,23,Y,2023-08-07
CUST00105,PROD10,Phone Case,"Decent, but could be better.","Works well, very satisfied. Perfect! Will buy again.",4,7,23,Y,2022-11-12
CUST00101,PROD9,Webcam,"Works well, very satisfied.","Waste of money, poor quality. Exactly what I needed!",4,8,70,N,2022-11-27
CUST00031,PROD7,Wireless Earbuds,Broke after one week.,"Good value for money. Works well, very satisfied.",3,6,12,Y,2023-03-28
CUST00107,PROD10,Screen Protector,Good value for money.,"Perfect! Will buy again. Great quality, fast shipping.",3,26,3,Y,2022-02-03
CUST00108,PROD9,Laptop Stand,"Great quality, fast shipping.",Perfect! Will buy again. Amazing product! Highly recommend!,4,40,7,Y,2022-08-31
CUST00136,PROD6,Mouse,"Works well, very satisfied.",Exactly what I needed! Exactly what I needed!,5,47,71,N,2023-04-18
CUST00077,PROD6,Wireless Earbuds,"Decent, but could be better.","Good value for money. Works well, very satisfied.",3,26,80,N,2022-02-21
CUST00161,PROD2,Laptop Stand,"Works well, very satisfied.","Broke after one week. Waste of money, poor quality.",3,36,53,Y,2022-11-10
CUST00072,PROD7,Phone Case,"Works well, very satisfied.","Waste of money, poor quality. Perfect! Will buy again.",5,27,97,Y,2022-06-11
CUST00016,PROD5,Phone Case,"Decent, but could be better.","Amazing product! Highly recommend! Not as described, disappointed.",3,47,80,Y,2022-04-11
CUST00105,PROD6,USB Cable,Perfect! Will buy again.,"Great quality, fast shipping. Works well, very satisfied.",5,38,51,N,2023-07-17
CUST00020,PROD4,Webcam,"Works well, very satisfied.","Not as described, disappointed. Decent, but could be better.",3,14,79,N,2023-04-08
